user_id,age,income,gender,spending_score,visit_count,age_s,income_s,spending_score_s,visit_count_s,pca1,pca2,cluster,user_vec,pca_vec
U0118,20,8491.0,M,26.0,6,-1.5856346478043954,1.4374380667012328,-0.8611858310782368,1.7042500680353683,1.274172254465533,-0.41261950857031854,1,"[-1.585635, 1.437438, -0.861186, 1.704250]","[1.274172, -0.412620]"
U0119,18,6285.0,M,26.0,2,-1.7497280605959091,0.3315648136524344,-0.8611858310782368,-0.639972859110943,-0.3069837623888876,-1.786452559712141,3,"[-1.749728, 0.331565, -0.861186, -0.639973]","[-0.306984, -1.786453]"
U0120,22,2504.0,M,47.0,3,-1.421541235012882,-1.563859832665565,-0.13796041417090793,-0.05391712732436521,-1.5568004625516991,-0.41416550539694,3,"[-1.421541, -1.563860, -0.137960, -0.053917]","[-1.556800, -0.414166]"
U0121,43,3214.0,M,32.0,4,0.30143959929801034,-1.2079350776045286,-0.6545499976761429,0.5321386044622126,-0.10288744365465179,0.4325063948722968,0,"[0.301440, -1.207935, -0.654550, 0.532139]","[-0.102887, 0.432506]"
U0122,31,3531.0,M,10.0,4,-0.683120877451071,-1.0490221940068543,-1.4122147201504873,0.5321386044622126,-0.022708018694153113,-0.47191326048277443,3,"[-0.683121, -1.049022, -1.412215, 0.532139]","[-0.022708, -0.471913]"
U0123,56,5440.0,F,16.0,1,1.3680467824428484,-0.09203577511739097,-1.2055788867483934,-1.2260285908975208,0.7613517514168963,-0.7837337946130182,4,"[1.368047, -0.092036, -1.205579, -1.226029]","[0.761352, -0.783734]"
U0124,44,2823.0,F,71.0,3,0.3834863056937671,-1.403944344124057,0.6885829194374679,-0.05391712732436521,-1.1147190246207936,0.83998493193382,0,"[0.383486, -1.403944, 0.688583, -0.053917]","[-1.114719, 0.839985]"
U0125,26,2928.0,M,17.0,1,-1.0933544094298548,-1.351307584572777,-1.1711395811813776,-1.2260285908975208,-1.1274755989646377,-1.6341254430578822,3,"[-1.093354, -1.351308, -1.171140, -1.226029]","[-1.127476, -1.634125]"
U0126,32,7029.0,F,23.0,2,-0.6010741710553141,0.7045338527586474,-0.9645037477792837,-0.639972859110943,0.48475170063597073,-1.385431328702019,3,"[-0.601074, 0.704534, -0.964504, -0.639973]","[0.484752, -1.385431]"
U0127,32,7236.0,F,26.0,6,-0.6010741710553141,0.8083034644454568,-0.8611858310782368,1.7042500680353683,1.3017117538039868,0.2007569986228717,1,"[-0.601074, 0.808303, -0.861186, 1.704250]","[1.301712, 0.200757]"
U0128,43,2133.0,M,85.0,4,0.30143959929801034,-1.7498430497467548,1.1707331973756872,0.5321386044622126,-1.4276678864333967,1.5267748455104102,0,"[0.301440, -1.749843, 1.170733, 0.532139]","[-1.427668, 1.526775]"
U0129,59,4105.0,M,86.0,4,1.6141869016301187,-0.7612745751265233,1.2051725029427027,0.5321386044622126,-0.24703341403584342,1.9338931711524132,0,"[1.614187, -0.761275, 1.205173, 0.532139]","[-0.247033, 1.933893]"
U0130,30,5627.0,M,7.0,3,-0.7651675838468277,0.0017077871310792565,-1.5155326368515343,-0.05391712732436521,0.4638796132270312,-1.2010585801634257,3,"[-0.765168, 0.001708, -1.515533, -0.053917]","[0.463880, -1.201059]"
U0131,49,6780.0,F,14.0,3,0.793719837672551,0.5797095372513261,-1.2744574978824246,-0.05391712732436521,1.379335147434537,-0.4716622608464062,1,"[0.793720, 0.579710, -1.274457, -0.053917]","[1.379335, -0.471662]"
U0132,56,8815.0,F,79.0,2,1.3680467824428484,1.5998600676023256,0.9640973639735931,-0.639972859110943,0.8741673009304028,0.35759268960592755,4,"[1.368047, 1.599860, 0.964097, -0.639973]","[0.874167, 0.357593]"
U0133,49,8316.0,M,7.0,0,0.793719837672551,1.349710134115766,-1.5155326368515343,-1.8120843226840988,1.3937501476402014,-1.9469914876524523,4,"[0.793720, 1.349710, -1.515533, -1.812084]","[1.393750, -1.946991]"
U0134,21,3852.0,M,9.0,3,-1.5035879414086388,-0.8881041005215125,-1.446654025717503,-0.05391712732436521,-0.4599043345543422,-1.3049641723601777,3,"[-1.503588, -0.888104, -1.446654, -0.053917]","[-0.459904, -1.304964]"
U0135,47,6910.0,M,48.0,0,0.6296264248810375,0.6448788586005301,-0.10352110860389227,-1.8120843226840988,0.11595120569568484,-1.1110520165296105,4,"[0.629626, 0.644879, -0.103521, -1.812084]","[0.115951, -1.111052]"
U0136,54,7268.0,F,72.0,7,1.203953369651335,0.8243451435467992,0.7230222250044835,2.290305799821946,1.447059109454812,2.2790539860093424,1,"[1.203953, 0.824345, 0.723022, 2.290306]","[1.447059, 2.279054]"
U0137,40,6175.0,F,59.0,3,0.055299480110740026,0.2764215417415695,0.27531125263328,-0.05391712732436521,0.03347931770204726,0.0713503199477471,4,"[0.055299, 0.276422, 0.275311, -0.053917]","[0.033479, 0.071350]"
U0138,56,4933.0,F,87.0,1,1.3680467824428484,-0.34619612837928615,1.2396118085097185,-1.2260285908975208,-0.7132502531951198,0.5714255719420216,4,"[1.368047, -0.346196, 1.239612, -1.226029]","[-0.713250, 0.571426]"
U0139,32,5284.0,F,93.0,6,-0.6010741710553141,-0.17023896073643566,1.4462476419118124,1.7042500680353683,-0.5596972009621397,1.6529704734880482,2,"[-0.601074, -0.170239, 1.446248, 1.704250]","[-0.559697, 1.652970]"
U0140,46,6298.0,M,82.0,2,0.5475797184852806,0.3380817457873548,1.0674152806746402,-0.639972859110943,-0.3403582107228755,0.3204402752136684,4,"[0.547580, 0.338082, 1.067415, -0.639973]","[-0.340358, 0.320440]"
U0141,53,4811.0,M,95.0,4,1.121906663255578,-0.4073550299531544,1.5151262530458438,0.5321386044622126,-0.40219946652848354,1.7821855485075622,0,"[1.121907, -0.407355, 1.515126, 0.532139]","[-0.402199, 1.782186]"
U0142,30,7348.0,M,94.0,2,-0.7651675838468277,0.8644493413001555,1.480686947478828,-0.639972859110943,-0.7977472416539696,-0.20508705167368768,2,"[-0.765168, 0.864449, 1.480687, -0.639973]","[-0.797747, -0.205087]"
U0143,49,7795.0,M,39.0,3,0.793719837672551,1.0885315462470335,-0.4134748587070332,-0.05391712732436521,1.2406936219399043,-0.13494069914021958,4,"[0.793720, 1.088532, -0.413475, -0.053917]","[1.240694, -0.134941]"
U0144,24,3250.0,F,99.0,0,-1.2574478222213683,-1.1898881886155181,1.6528834753139063,-1.8120843226840988,-2.8140371549882066,-0.6423750920120436,2,"[-1.257448, -1.189888, 1.652883, -1.812084]","[-2.814037, -0.642375]"
U0145,39,7778.0,F,18.0,2,-0.026747226285016752,1.0800094042244452,-1.136700275614362,-0.639972859110943,1.0655574683642108,-1.2931466637342033,4,"[-0.026747, 1.080009, -1.136700, -0.639973]","[1.065557, -1.293147]"
U0146,45,7651.0,M,59.0,3,0.4655330120895239,1.0163439902909923,0.27531125263328,-0.05391712732436521,0.6823594703951781,0.0917019642958989,4,"[0.465533, 1.016344, 0.275311, -0.053917]","[0.682359, 0.091702]"
U0147,19,5512.0,M,17.0,4,-1.6676813542001523,-0.05594199713937035,-1.1711395811813776,0.5321386044622126,0.05181200868220182,-1.0429964087120522,3,"[-1.667681, -0.055942, -1.171140, 0.532139]","[0.051812, -1.042996]"
U0148,59,8190.0,F,14.0,4,1.6141869016301187,1.28654602265423,-1.2744574978824246,0.5321386044622126,2.3869967915089823,0.13944730666876304,1,"[1.614187, 1.286546, -1.274457, 0.532139]","[2.386997, 0.139447]"
U0149,23,3256.0,M,31.0,5,-1.3394945286171251,-1.1868803737840166,-0.6889893032431584,1.1181943362487905,-0.5822756819260835,0.022111558064296457,3,"[-1.339495, -1.186880, -0.688989, 1.118194]","[-0.582276, 0.022112]"
U0150,45,5376.0,F,24.0,1,0.4655330120895239,-0.12411913332007596,-0.9300644422122681,-1.2260285908975208,0.20092358449599546,-1.0571178480876184,4,"[0.465533, -0.124119, -0.930064, -1.226029]","[0.200924, -1.057118]"
U0151,45,7645.0,M,99.0,3,0.4655330120895239,1.0133361754594905,1.6528834753139063,-0.05391712732436521,-0.05923388026696591,0.8222662087286638,4,"[0.465533, 1.013336, 1.652883, -0.053917]","[-0.059234, 0.822266]"
U0152,37,7262.0,M,60.0,3,-0.19084063907653032,0.8213373287152975,0.3097505582002956,-0.05391712732436521,0.2546728471953733,-0.1547393064615699,4,"[-0.190841, 0.821337, 0.309751, -0.053917]","[0.254673, -0.154739]"
U0153,47,5486.0,M,45.0,3,0.6296264248810375,-0.06897586140921112,-0.20683902530493925,-0.05391712732436521,0.32217027538912413,0.1686330958552585,4,"[0.629626, -0.068976, -0.206839, -0.053917]","[0.322170, 0.168633]"
U0154,28,5584.0,M,98.0,4,-0.9292609966383413,-0.019848219161349726,1.6184441697468908,0.5321386044622126,-1.1022850617934814,0.7757649389023067,2,"[-0.929261, -0.019848, 1.618444, 0.532139]","[-1.102285, 0.775765]"
U0155,45,3396.0,M,3.0,1,0.4655330120895239,-1.116698027715643,-1.653289859119597,-1.2260285908975208,-0.04211766549235537,-1.2072975137211763,3,"[0.465533, -1.116698, -1.653290, -1.226029]","[-0.042118, -1.207298]"
U0156,42,5637.0,M,37.0,3,0.21939289290225358,0.006720811850248787,-0.48235346984106453,-0.05391712732436521,0.3400364259988733,-0.18914690938172846,4,"[0.219393, 0.006721, -0.482353, -0.053917]","[0.340036, -0.189147]"
U0157,56,5330.0,M,43.0,5,1.3680467824428484,-0.1471790470282558,-0.27571763643897057,1.1181943362487905,1.0334202423143208,1.2776723274103523,1,"[1.368047, -0.147179, -0.275718, 1.118194]","[1.033420, 1.277672]"
U0158,50,4703.0,F,40.0,6,0.8757665440683078,-0.4614956969201854,-0.3790355531400175,1.7042500680353683,0.8767045175890078,1.4528195143590565,1,"[0.875767, -0.461496, -0.379036, 1.704250]","[0.876705, 1.452820]"
U0159,18,2470.0,F,90.0,6,-1.7497280605959091,-1.5809041167107416,1.3429297252107655,1.7042500680353683,-1.9005527372473687,1.3860571226081437,2,"[-1.749728, -1.580904, 1.342930, 1.704250]","[-1.900553, 1.386057]"
U0160,44,7131.0,F,55.0,7,0.3834863056937671,0.7556667048941766,0.13755403036521735,2.290305799821946,1.3612971104103535,1.5969067098082386,1,"[0.383486, 0.755667, 0.137554, 2.290306]","[1.361297, 1.596907]"
U0161,30,3353.0,F,87.0,3,-0.7651675838468277,-1.138254034008072,1.2396118085097185,-0.05391712732436521,-1.7406032538197078,0.5262500588738117,2,"[-0.765168, -1.138254, 1.239612, -0.053917]","[-1.740603, 0.526250]"
U0162,58,4783.0,F,39.0,2,1.532140195234362,-0.4213914991668291,-0.4134748587070332,-0.639972859110943,0.3994297889607843,0.17981464095607116,4,"[1.532140, -0.421391, -0.413475, -0.639973]","[0.399430, 0.179815]"
U0163,20,4831.0,M,15.0,1,-1.5856346478043954,-0.39732898051481536,-1.240018192315409,-1.2260285908975208,-0.6975357648632377,-2.127400674348689,3,"[-1.585635, -0.397329, -1.240018, -1.226029]","[-0.697536, -2.127401]"
U0164,56,7063.0,M,4.0,1,1.3680467824428484,0.7215781368038239,-1.6188505535525812,-1.2260285908975208,1.5007905629237788,-1.1936772763682997,4,"[1.368047, 0.721578, -1.618851, -1.226029]","[1.500791, -1.193677]"
U0165,23,2357.0,F,93.0,5,-1.3394945286171251,-1.6375512960373573,1.4462476419118124,1.1181943362487905,-2.015448823128474,1.2591813091754749,2,"[-1.339495, -1.637551, 1.446248, 1.118194]","[-2.015449, 1.259181]"
U0166,25,5019.0,M,86.0,2,-1.1754011158256117,-0.3030841157944282,1.2051725029427027,-0.639972859110943,-1.5706920950193215,-0.27103382418484134,2,"[-1.175401, -0.303084, 1.205173, -0.639973]","[-1.570692, -0.271034]"
U0167,44,2667.0,F,25.0,3,0.3834863056937671,-1.4821475297431017,-0.8956251366452525,-0.05391712732436521,-0.31383147480591844,0.019005257937365287,0,"[0.383486, -1.482148, -0.895625, -0.053917]","[-0.313831, 0.019005]"
U0168,26,6468.0,F,13.0,2,-1.0933544094298548,0.42330316601323675,-1.3088968034494404,-0.639972859110943,0.27691855688616285,-1.7347277615746515,3,"[-1.093354, 0.423303, -1.308897, -0.639973]","[0.276919, -1.734728]"
U0169,54,7127.0,M,82.0,5,1.203953369651335,0.7536614950065088,1.0674152806746402,1.1181943362487905,0.8139632269476916,1.7002068546780778,1,"[1.203953, 0.753661, 1.067415, 1.118194]","[0.813963, 1.700207]"
U0170,50,3145.0,M,33.0,1,0.8757665440683078,-1.2425249481667981,-0.6201106921091272,-1.2260285908975208,-0.4986954106132161,-0.43632803146367355,0,"[0.875767, -1.242525, -0.620111, -1.226029]","[-0.498695, -0.436328]"
U0171,59,7467.0,M,16.0,3,1.6141869016301187,0.9241043354582729,-1.2055788867483934,-0.05391712732436521,1.917858655972203,-0.12793288809209571,1,"[1.614187, 0.924104, -1.205579, -0.053917]","[1.917859, -0.127933]"
U0172,41,8819.0,F,42.0,4,0.1373461865064968,1.6018652774899935,-0.3101569420059862,0.5321386044622126,1.4282011537853434,-0.12221149203244848,1,"[0.137346, 1.601865, -0.310157, 0.532139]","[1.428201, -0.122211]"
U0173,32,6185.0,M,66.0,3,-0.6010741710553141,0.28143456646073906,0.5163863916023896,-0.05391712732436521,-0.3779280337060942,-0.11256442292184754,2,"[-0.601074, 0.281435, 0.516386, -0.053917]","[-0.377928, -0.112564]"
U0174,49,5719.0,F,55.0,7,0.793719837672551,0.04782761454743894,0.13755403036521735,2.290305799821946,1.0892650939582862,1.957102860653248,1,"[0.793720, 0.047828, 0.137554, 2.290306]","[1.089265, 1.957103]"
U0175,49,4745.0,F,99.0,6,0.793719837672551,-0.44044099309967333,1.6528834753139063,1.7042500680353683,-0.2365748713353196,2.4856101193403455,0,"[0.793720, -0.440441, 1.652883, 1.704250]","[-0.236575, 2.485610]"
U0176,41,2539.0,F,42.0,3,0.1373461865064968,-1.5463142461484718,-0.3101569420059862,-0.05391712732436521,-0.7759436014726949,0.22783365914121304,0,"[0.137346, -1.546314, -0.310157, -0.053917]","[-0.775944, 0.227834]"
U0177,58,4779.0,M,34.0,5,1.532140195234362,-0.42339670905449694,-0.5856713865421115,1.1181943362487905,1.0954359384225931,1.2559087828528241,1,"[1.532140, -0.423397, -0.585671, 1.118194]","[1.095436, 1.255909]"
U0178,29,6964.0,M,30.0,3,-0.8472142902425845,0.6719491920840455,-0.7234286088101741,-0.05391712732436521,0.4292559619656858,-0.9775290761890587,3,"[-0.847214, 0.671949, -0.723429, -0.053917]","[0.429256, -0.977529]"
U0179,56,6136.0,F,13.0,1,1.3680467824428484,0.25687074533680837,-1.3088968034494404,-1.2260285908975208,1.0387650405451383,-0.9203747440029164,4,"[1.368047, 0.256871, -1.308897, -1.226029]","[1.038765, -0.920375]"
U0180,19,6835.0,M,13.0,2,-1.6676813542001523,0.6072811732067586,-1.3088968034494404,-0.639972859110943,0.1444377532258645,-2.0495696558052265,3,"[-1.667681, 0.607281, -1.308897, -0.639973]","[0.144438, -2.049570]"
U0181,20,5775.0,M,18.0,1,-1.5856346478043954,0.07590055297478832,-1.136700275614362,-1.2260285908975208,-0.45199339007246137,-2.1837462175678097,3,"[-1.585635, 0.075901, -1.136700, -1.226029]","[-0.451993, -2.183746]"
U0182,54,8042.0,M,32.0,1,1.203953369651335,1.2123532568105209,-0.6545499976761429,-1.2260285908975208,1.2239054934214202,-0.8755958561567907,4,"[1.203953, 1.212353, -0.654550, -1.226029]","[1.223905, -0.875596]"
U0183,34,8645.0,F,96.0,0,-0.4369807582638006,1.5146386473764435,1.5495655586128594,-1.8120843226840988,-0.681788228238017,-0.943890437210489,4,"[-0.436981, 1.514639, 1.549566, -1.812084]","[-0.681788, -0.943890]"
U0184,19,7320.0,F,99.0,4,-1.6676813542001523,0.8504128720864808,1.6528834753139063,0.5321386044622126,-0.888005460765566,0.24045705304816653,2,"[-1.667681, 0.850413, 1.652883, 0.532139]","[-0.888005, 0.240457]"
U0185,19,7024.0,M,39.0,3,-1.6676813542001523,0.7020273403990627,-0.4134748587070332,-0.05391712732436521,-0.07447964617908641,-1.20845043885347,3,"[-1.667681, 0.702027, -0.413475, -0.053917]","[-0.074480, -1.208450]"
U0186,45,8132.0,F,46.0,1,0.4655330120895239,1.2574704792830467,-0.1723997197379236,-1.2260285908975208,0.6729201461755646,-0.9800072874642717,4,"[0.465533, 1.257470, -0.172400, -1.226029]","[0.672920, -0.980007]"
U0187,40,4508.0,M,29.0,3,0.055299480110740026,-0.5592496789439912,-0.7578679143771898,-0.05391712732436521,0.05667409152753383,-0.2798796180134273,3,"[0.055299, -0.559250, -0.757868, -0.053917]","[0.056674, -0.279880]"
U0188,54,4779.0,M,62.0,2,1.203953369651335,-0.42339670905449694,0.37862916933432694,-0.639972859110943,-0.16973781327541576,0.4447222124277344,0,"[1.203953, -0.423397, 0.378629, -0.639973]","[-0.169738, 0.444722]"
U0189,49,8895.0,M,93.0,3,0.793719837672551,1.6399642653556818,1.4462476419118124,-0.05391712732436521,0.5928884346366585,0.7209257061732487,4,"[0.793720, 1.639964, 1.446248, -0.053917]","[0.592888, 0.720926]"
U0190,50,2924.0,M,62.0,6,0.8757665440683078,-1.3533127944604448,0.37862916933432694,1.7042500680353683,-0.09739888162944019,2.0635847969225862,0,"[0.875767, -1.353313, 0.378629, 1.704250]","[-0.097399, 2.063585]"
U0191,18,4956.0,F,57.0,2,-1.7497280605959091,-0.33466617152519623,0.20643264149924867,-0.639972859110943,-1.304021251536898,-1.0644227937604347,2,"[-1.749728, -0.334666, 0.206433, -0.639973]","[-1.304021, -1.064423]"
U0192,36,3581.0,F,16.0,4,-0.2728873454722871,-1.0239570704110068,-1.2055788867483934,0.5321386044622126,0.060503791978318795,-0.17427877787390753,3,"[-0.272887, -1.023957, -1.205579, 0.532139]","[0.060504, -0.174279]"
U0193,19,5324.0,F,56.0,2,-1.6676813542001523,-0.15018686185975752,0.171993335932233,-0.639972859110943,-1.1325390890709155,-1.0871656372748217,2,"[-1.667681, -0.150187, 0.171993, -0.639973]","[-1.132539, -1.087166]"
U0194,43,6485.0,M,10.0,4,0.30143959929801034,0.431825308035825,-1.4122147201504873,0.5321386044622126,1.3469780595681715,-0.35382952608919377,1,"[0.301440, 0.431825, -1.412215, 0.532139]","[1.346978, -0.353830]"
U0195,49,7713.0,M,30.0,4,0.793719837672551,1.0474247435498434,-0.7234286088101741,0.5321386044622126,1.5825810737804094,0.09944243721533184,1,"[0.793720, 1.047425, -0.723429, 0.532139]","[1.582581, 0.099442]"
U0196,23,2255.0,M,25.0,3,-1.3394945286171251,-1.6886841481728865,-0.8956251366452525,-0.05391712732436521,-1.1937323732925904,-0.747478617853478,3,"[-1.339495, -1.688684, -0.895625, -0.053917]","[-1.193732, -0.747479]"
U0197,49,6804.0,F,84.0,1,0.793719837672551,0.591740796577333,1.1362938918086716,-1.2260285908975208,-0.31066644062561094,0.024861578304422174,4,"[0.793720, 0.591741, 1.136294, -1.226029]","[-0.310666, 0.024862]"
U0198,21,3838.0,M,5.0,5,-1.5035879414086388,-0.8951223351283498,-1.5844112479855657,1.1181943362487905,0.01281384546935844,-0.5983987345401873,3,"[-1.503588, -0.895122, -1.584411, 1.118194]","[0.012814, -0.598399]"
U0199,28,3944.0,F,65.0,4,-0.9292609966383413,-0.8419842731051528,0.48194708603537395,0.5321386044622126,-1.0150046446701328,0.3666184195728398,2,"[-0.929261, -0.841984, 0.481947, 0.532139]","[-1.015005, 0.366618]"
U0200,34,8593.0,F,94.0,4,-0.4369807582638006,1.488570918836762,1.480686947478828,0.5321386044622126,0.14504310735852027,0.5815433604476186,2,"[-0.436981, 1.488571, 1.480687, 0.532139]","[0.145043, 0.581543]"
U0201,55,2116.4900000000002,F,49.0,2,1.2860000760470918,-1.7581195535581036,-0.06908180303687661,-0.639972859110943,-0.7427067244268133,0.559636236683063,0,"[1.286000, -1.758120, -0.069082, -0.639973]","[-0.742707, 0.559636]"
U0202,41,4871.0,F,3.0,5,0.1373461865064968,-0.3772768816381373,-1.653289859119597,1.1181943362487905,1.0920763642330904,0.019708351024875028,1,"[0.137346, -0.377277, -1.653290, 1.118194]","[1.092076, 0.019708]"
U0203,22,2797.0,F,45.0,1,-1.421541235012882,-1.416978208393898,-0.20683902530493925,-1.2260285908975208,-1.8296003898932254,-1.2630409113419474,3,"[-1.421541, -1.416978, -0.206839, -1.226029]","[-1.829600, -1.263041]"
U0204,51,6972.0,F,14.0,3,0.9578132504640645,0.6759596118593811,-1.2744574978824246,-0.05391712732436521,1.5118472472280473,-0.41664000636602777,1,"[0.957813, 0.675960, -1.274457, -0.053917]","[1.511847, -0.416640]"
U0205,23,7124.0,M,30.0,2,-1.3394945286171251,0.752157587590758,-0.7234286088101741,-0.639972859110943,0.06480474760506348,-1.6181563178131642,3,"[-1.339495, 0.752158, -0.723429, -0.639973]","[0.064805, -1.618156]"
U0206,39,3015.0,M,68.0,2,-0.026747226285016752,-1.307694269516002,0.5852650027364209,-0.639972859110943,-1.3778462076262081,0.17966063302759963,0,"[-0.026747, -1.307694, 0.585265, -0.639973]","[-1.377846, 0.179661]"
U0207,28,3824.0,F,18.0,1,-0.9292609966383413,-0.9021405697351871,-1.136700275614362,-1.2260285908975208,-0.7889672166275731,-1.6436997158634168,3,"[-0.929261, -0.902141, -1.136700, -1.226029]","[-0.788967, -1.643700]"
U0208,33,6469.0,F,62.0,3,-0.5190274646595574,0.42380446848515374,0.37862916933432694,-0.05391712732436521,-0.17775539787823177,-0.18016195714623368,2,"[-0.519027, 0.423804, 0.378629, -0.053917]","[-0.177755, -0.180162]"
U0209,50,5136.0,M,37.0,3,0.8757665440683078,-0.2444317265801447,-0.48235346984106453,-0.05391712732436521,0.4654319364453327,0.18027129093054442,4,"[0.875767, -0.244432, -0.482353, -0.053917]","[0.465432, 0.180271]"
U0210,26,4193.0,F,25.0,3,-1.0933544094298548,-0.7171599575978315,-0.8956251366452525,-0.05391712732436521,-0.4688198056350201,-0.8591084756480816,3,"[-1.093354, -0.717160, -0.895625, -0.053917]","[-0.468820, -0.859108]"
U0211,23,2223.0,F,48.0,3,-1.3394945286171251,-1.704725827274229,-0.10352110860389227,-0.05391712732436521,-1.6292524427311819,-0.3240445648875726,3,"[-1.339495, -1.704726, -0.103521, -0.053917]","[-1.629252, -0.324045]"
U0212,33,7358.0,M,65.0,0,-0.5190274646595574,0.869462366019325,0.48194708603537395,-1.8120843226840988,-0.5545728091550094,-1.3968911100519412,4,"[-0.519027, 0.869462, 0.481947, -1.812084]","[-0.554573, -1.396891]"
U0213,46,8320.0,F,53.0,6,0.5475797184852806,1.351715344003434,0.06867541923118603,1.7042500680353683,1.647104780795714,1.1091624820406119,1,"[0.547580, 1.351715, 0.068675, 1.704250]","[1.647105, 1.109162]"
U0214,20,7898.0,F,79.0,2,-1.5856346478043954,1.1401657008544797,0.9640973639735931,-0.639972859110943,-0.7014258424927905,-0.9315839305130178,2,"[-1.585635, 1.140166, 0.964097, -0.639973]","[-0.701426, -0.931584]"
U0215,37,6948.0,F,73.0,3,-0.19084063907653032,0.6639283525333742,0.7574615305714992,-0.05391712732436521,-0.08585006184660986,0.11941446018556919,2,"[-0.190841, 0.663928, 0.757462, -0.053917]","[-0.085850, 0.119414]"
U0216,53,6158.0,M,15.0,4,1.121906663255578,0.26789939971898136,-1.240018192315409,0.5321386044622126,1.506685900242079,0.1639613476706663,1,"[1.121907, 0.267899, -1.240018, 0.532139]","[1.506686, 0.163961]"
U0217,36,7336.0,M,49.0,2,-0.2728873454722871,0.858433711637152,-0.06908180303687661,-0.639972859110943,0.24443043019962196,-0.7919180409759896,4,"[-0.272887, 0.858434, -0.069082, -0.639973]","[0.244430, -0.791918]"
U0218,43,5925.0,M,88.0,4,0.30143959929801034,0.15109592376233127,1.274051114076734,0.5321386044622126,-0.273968358690569,1.1352917834190424,2,"[0.301440, 0.151096, 1.274051, 0.532139]","[-0.273968, 1.135292]"
U0219,20,8966.04,F,68.0,2,-1.5856346478043954,1.6755767929606626,0.5852650027364209,-0.639972859110943,-0.1574421281054555,-1.2579762110572306,2,"[-1.585635, 1.675577, 0.585265, -0.639973]","[-0.157442, -1.257976]"
U0220,36,8938.0,F,12.0,5,-0.2728873454722871,1.6615202716481108,-1.343336109016456,1.1181943362487905,2.0442945584028123,-0.4886960092385956,1,"[-0.272887, 1.661520, -1.343336, 1.118194]","[2.044295, -0.488696]"
U0221,37,6784.0,M,59.0,4,-0.19084063907653032,0.581714747138994,0.27531125263328,0.5321386044622126,0.3223496190770908,0.2722146466354374,1,"[-0.190841, 0.581715, 0.275311, 0.532139]","[0.322350, 0.272215]"
U0222,49,7580.0,F,37.0,2,0.793719837672551,0.9807515147848885,-0.48235346984106453,-0.639972859110943,1.0075122018794063,-0.5350854563625352,4,"[0.793720, 0.980752, -0.482353, -0.639973]","[1.007512, -0.535085]"
U0223,24,6000.0,F,61.0,4,-1.2574478222213683,0.18869360915610275,0.3441898637673113,0.5321386044622126,-0.42800484665188204,-0.10353815411804741,2,"[-1.257448, 0.188694, 0.344190, 0.532139]","[-0.428005, -0.103538]"
U0224,58,3633.0,F,43.0,5,1.532140195234362,-0.9978893418713252,-0.27571763643897057,1.1181943362487905,0.563576702386474,1.5549820724629482,0,"[1.532140, -0.997889, -0.275718, 1.118194]","[0.563577, 1.554982]"
U0225,50,4152.0,F,70.0,2,0.8757665440683078,-0.7377133589464265,0.6541436138704523,-0.639972859110943,-0.6601847558824376,0.5092442925442993,0,"[0.875767, -0.737713, 0.654144, -0.639973]","[-0.660185, 0.509244]"
U0226,57,2510.0,F,39.0,0,1.4500934888386052,-1.5608520178340635,-0.4134748587070332,-1.8120843226840988,-0.7642324431159696,-0.3694224965949912,0,"[1.450093, -1.560852, -0.413475, -1.812084]","[-0.764232, -0.369422]"
U0227,56,2384.0,M,56.0,4,1.3680467824428484,-1.6240161292955995,0.171993335932233,0.5321386044622126,-0.3479899451707135,1.4725939738667015,0,"[1.368047, -1.624016, 0.171993, 0.532139]","[-0.347990, 1.472594]"
U0228,35,2404.0,F,63.0,1,-0.35493405186804383,-1.6139900798572604,0.41306847490134263,-1.2260285908975208,-1.8244023247641825,-0.38385590158977045,0,"[-0.354934, -1.613990, 0.413068, -1.226029]","[-1.824402, -0.383856]"
U0229,57,8966.0,M,46.0,3,1.4500934888386052,1.6755567408617855,-0.1723997197379236,-0.05391712732436521,1.7698047920690942,0.16545060281393423,4,"[1.450093, 1.675557, -0.172400, -0.053917]","[1.769805, 0.165451]"
U0230,18,6613.0,F,88.0,4,-1.7497280605959091,0.495992024441195,1.274051114076734,0.5321386044622126,-0.945682355998516,0.08413415779440307,2,"[-1.749728, 0.495992, 1.274051, 0.532139]","[-0.945682, 0.084134]"
U0231,28,6571.0,M,11.0,1,-0.9292609966383413,0.47493732062068295,-1.3777754145834717,-1.2260285908975208,0.21642753762758793,-2.094677275334111,3,"[-0.929261, 0.474937, -1.377775, -1.226029]","[0.216428, -2.094677]"
U0232,45,4000.0,F,62.0,3,0.4655330120895239,-0.8139113346778034,0.37862916933432694,-0.05391712732436521,-0.537330640001783,0.5760716244538766,0,"[0.465533, -0.813911, 0.378629, -0.053917]","[-0.537331, 0.576072]"
U0233,42,4756.0,M,77.0,2,0.21939289290225358,-0.43492666590858686,0.8952187528395619,-0.639972859110943,-0.8821801168223491,0.2554307834492429,0,"[0.219393, -0.434927, 0.895219, -0.639973]","[-0.882180, 0.255431]"
U0234,40,3668.0,F,98.0,2,0.055299480110740026,-0.9803437553542318,1.6184441697468908,-0.639972859110943,-1.688736630914763,0.6890206048118969,0,"[0.055299, -0.980344, 1.618444, -0.639973]","[-1.688737, 0.689021]"
